movieId,title,genres,language
5995,"Pianist, The (2002)",Drama|War,English
5999,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi,English
6001,"King of Comedy, The (1983)",Comedy|Drama,English
6002,Love Liza (2002),Drama,English
6003,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,English
6005,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,English
6006,Just Married (2003),Comedy|Romance,English
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller,English
6012,"Guy Thing, A (2003)",Comedy|Romance,English
6013,Kangaroo Jack (2003),Action|Comedy,English
6014,National Security (2003),Action|Comedy,English
6016,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,English
6020,Alice Adams (1935),Comedy|Drama,English
6021,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,English
6022,American Me (1992),Drama,English
6023,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,English
6025,CB4 - The Movie (1993),Comedy,English
6027,Dogfight (1991),Drama|Romance,English
6030,Girls! Girls! Girls! (1962),Comedy|Musical,English
6031,Imitation of Life (1959),Drama|Romance,English
6033,Mystery Date (1991),Comedy,English
6035,Pépé le Moko (1937),Crime|Drama|Romance,English
6036,Secret Admirer (1985),Comedy|Romance,English
6039,"Woman in Red, The (1984)",Comedy|Romance,English
6040,Darkness Falls (2003),Horror|Thriller,English
6041,Amen. (2002),Drama,English
6042,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,English
6044,Blind Date (1984),Horror|Thriller,English
6049,Ethan Frome (1993),Drama,English
6051,"Harder They Come, The (1973)",Action|Crime|Drama,English
6055,Sugar Hill (1994),Drama,English
6057,Biker Boyz (2003),Action|Crime|Drama,English
6058,Final Destination 2 (2003),Horror|Thriller,English
6059,"Recruit, The (2003)",Action|Thriller,English
6060,"Guru, The (2002)",Comedy|Romance,English
6062,Lost in La Mancha (2002),Documentary,English
6063,May (2002),Drama|Horror,English
6064,"Harder They Fall, The (1956)",Drama|Film-Noir,English
6067,Ordinary Decent Criminal (2000),Comedy|Crime,English
6070,Tokyo Decadence (Topâzu) (1992),Drama,English
6078,Firefox (1982),Action|Sci-Fi|Thriller,English
6086,"I, the Jury (1982)",Crime|Drama|Thriller,English
6090,Kiss Me Goodbye (1982),Comedy,English
6093,"Last Unicorn, The (1982)",Animation|Children|Fantasy,English
6095,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action,English
6100,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,English
6101,Missing (1982),Drama|Mystery|Thriller,English
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,English
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,English
6111,Paradise (1982),Adventure|Romance,English
6116,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,English
6119,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy,English
6122,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,English
6123,Sunless (Sans Soleil) (1983),Documentary,English
6124,Savannah Smiles (1982),Comedy,English
6125,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,English
6140,Tenebre (1982),Horror|Mystery|Thriller,English
6141,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy,English
6143,Trail of the Pink Panther (1982),Comedy|Crime,English
6145,Venom (1982),Horror|Thriller,English
6148,White Dog (1982),Drama|Horror|Thriller,English
6153,Zapped! (1982),Comedy|Sci-Fi,English
6155,How to Lose a Guy in 10 Days (2003),Comedy|Romance,English
6156,Shanghai Knights (2003),Action|Adventure|Comedy,English
6157,Daredevil (2003),Action|Crime,English
6158,"Jungle Book 2, The (2003)",Animation|Children,English
6159,All the Real Girls (2003),Drama|Romance,English
6162,Gerry (2002),Adventure|Drama,English
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,English
6166,Dennis the Menace (1993),Comedy,English
6169,"Black Stallion Returns, The (1983)",Adventure|Children,English
6170,"Black Stallion, The (1979)",Adventure|Children|Drama,English
6178,"Patch of Blue, A (1965)",Drama|Romance,English
6181,"Red Badge of Courage, The (1951)",Drama|War,English
6182,"Thrill of It All, The (1963)",Comedy,English
6183,Pillow Talk (1959),Comedy|Musical|Romance,English
6184,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,English
6185,Dark Blue (2003),Action|Crime|Drama|Thriller,English
6186,Gods and Generals (2003),Action|Drama|War,English
6187,"Life of David Gale, The (2003)",Crime|Drama|Thriller,English
6188,Old School (2003),Comedy,English
6192,Open Hearts (Elsker dig for evigt) (2002),Romance,English
6193,Poolhall Junkies (2002),Comedy|Drama|Thriller,English
6195,Stone Reader (2002),Documentary,English
6196,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,English
6197,Spider (2002),Drama|Mystery,English
6201,Lady Jane (1986),Drama|Romance,English
6202,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance,English
6203,Life Stinks (1991),Comedy,English
6204,"Meteor Man, The (1993)",Comedy,English
6210,Volcano High (Whasango) (2001),Action|Comedy,English
6212,Bringing Down the House (2003),Comedy,English
6213,Tears of the Sun (2003),Action|Drama|Thriller,English
6214,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,English
6215,Laurel Canyon (2002),Drama,English
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,English
6217,"Safety of Objects, The (2001)",Drama,English
6218,Bend It Like Beckham (2002),Comedy|Drama|Romance,English
6219,"Hunted, The (2003)",Action|Drama|Thriller,English
6220,Willard (2003),Drama|Horror|Thriller,English
6222,Prozac Nation (2001),Drama,English
6223,Spun (2001),Comedy|Crime|Drama,English
6225,King of Kings (1961),Drama,English
6228,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,English
6232,Born Free (1966),Adventure|Children|Drama,English
6234,Equus (1977),Drama|Mystery,English
6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,English
6237,"Glenn Miller Story, The (1953)",Drama,English
6238,Green Card (1990),Comedy|Drama|Romance,English
6239,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,English
6241,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,English
6242,Ringu (Ring) (1998),Horror|Mystery|Thriller,English
6244,Salaam Bombay! (1988),Drama,English
6245,Sweet Charity (1969),Comedy|Drama|Musical|Romance,English
6246,Talent for the Game (1991),Drama,English
6249,Boat Trip (2003),Comedy,English
6250,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,English
6251,Piglet's Big Movie (2003),Animation|Children,English
6252,View from the Top (2003),Comedy|Romance,English
6254,"Awful Truth, The (1937)",Comedy|Romance,English
6263,Basic (2003),Drama|Thriller|War,English
6264,"Core, The (2003)",Action|Drama|Sci-Fi|Thriller,English
6265,Head of State (2003),Comedy,English
6266,What a Girl Wants (2003),Comedy|Drama|Romance,English
6267,Assassination Tango (2002),Drama|Thriller,English
6268,Raising Victor Vargas (2002),Comedy|Drama|Romance,English
6269,Stevie (2002),Documentary,English
6270,Akira Kurosawa's Dreams (Dreams) (1990),Drama|Fantasy,English
6271,Day for Night (La Nuit Américaine) (1973),Comedy|Drama|Romance,English
6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,English
6279,"Good Thief, The (2002)",Crime|Drama,English
6280,"Man Apart, A (2003)",Action|Crime|Drama|Thriller,English
6281,Phone Booth (2002),Drama|Thriller,English
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001),Action|Animation|Sci-Fi|Thriller,English
6285,Levity (2003),Drama,English
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",Comedy|Crime|Drama,English
6287,Anger Management (2003),Comedy,English
6288,Better Luck Tomorrow (2002),Crime|Drama,English
6289,Ghosts of the Abyss (2003),Documentary|IMAX,English
6290,House of 1000 Corpses (2003),Horror,English
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,English
6294,Bulletproof Monk (2003),Action|Adventure|Sci-Fi,English
6295,Chasing Papi (a.k.a. Papi Chulo) (2003),Comedy,English
6296,"Mighty Wind, A (2003)",Comedy|Musical,English
6297,Holes (2003),Adventure|Children|Comedy|Mystery,English
6298,Malibu's Most Wanted (2003),Comedy|Crime,English
6299,"Winged Migration (Peuple migrateur, Le) (2001)",Documentary,English
6300,Flickering Lights (Blinkende lygter) (2000),Action|Comedy|Crime,English
6301,Straw Dogs (1971),Drama|Thriller,English
6302,Beginning of the End (1957),Sci-Fi,English
6303,"Andromeda Strain, The (1971)",Mystery|Sci-Fi,English
6305,Fahrenheit 451 (1966),Drama|Sci-Fi,English
6306,I Am Trying to Break Your Heart (2002),Documentary,English
6308,Legal Eagles (1986),Comedy|Crime|Romance,English
6310,Memories of Me (1988),Comedy|Drama,English
6313,Sibling Rivalry (1990),Comedy,English
6314,Undercover Blues (1993),Comedy|Crime,English
6315,Wildcats (1986),Comedy,English
6316,"Wiz, The (1978)",Adventure|Children|Comedy|Fantasy|Musical,English
6319,"My Father the Hero (Mon père, ce héros.) (1991)",Comedy|Drama,English
6320,Scenes from a Mall (1991),Comedy,English
6322,Confidence (2003),Crime|Thriller,English
6323,Identity (2003),Crime|Horror|Mystery|Thriller,English
6324,It Runs in the Family (2003),Comedy|Drama,English
6327,"Decade Under the Influence, A (2003)",Documentary,English
6329,Manic (2001),Drama,English
6330,People I Know (2002),Crime|Drama,English
6331,Spellbound (2002),Documentary,English
6332,"Lizzie McGuire Movie, The (2003)",Children|Comedy|Romance,English
6333,X2: X-Men United (2003),Action|Adventure|Sci-Fi|Thriller,English
6334,Blue Car (2002),Drama,English
6335,"Dancer Upstairs, The (2002)",Crime|Drama|Thriller,English
6336,Marooned in Iraq (Gomgashtei dar Aragh) (2002),Drama,English
6337,Owning Mahowny (2003),Crime|Drama|Thriller,English
6338,Daddy Day Care (2003),Children|Comedy,English
6339,"Man on the Train (Homme du train, L') (2002)",Comedy|Drama,English
6341,"Shape of Things, The (2003)",Drama,English
6342,"Trip, The (2002)",Comedy|Drama|Romance,English
6344,101 Reykjavik (101 Reykjavík) (2000),Comedy|Drama|Romance,English
6345,"Chorus Line, A (1985)",Comedy|Drama|Musical,English
6347,Beat Street (1984),Drama|Musical,English
6348,Breakin' 2: Electric Boogaloo (1984),Musical,English
6349,Breakin' (1984),Drama|Musical,English
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,English
6357,High Society (1956),Comedy|Musical|Romance,English
6358,Kiss Me Kate (1953),Comedy|Musical|Romance,English
6365,"Matrix Reloaded, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,English
6367,Down with Love (2003),Comedy|Romance,English
6368,Cinemania (2002),Documentary,English
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)",Comedy|Drama|Romance,English
6371,Pokémon Heroes (2003),Animation|Children,English
6373,Bruce Almighty (2003),Comedy|Drama|Fantasy|Romance,English
6374,"In-Laws, The (2003)",Comedy,English
6375,Gigantic (A Tale of Two Johns) (2002),Documentary,English
6376,Respiro (2002),Comedy|Drama,English
6377,Finding Nemo (2003),Adventure|Animation|Children|Comedy,English
6378,"Italian Job, The (2003)",Action|Crime,English
6379,Wrong Turn (2003),Horror|Thriller,English
6380,Capturing the Friedmans (2003),Documentary,English
6382,Together (Han ni Zai Yiki) (2002),Drama,English
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)",Action|Crime|Thriller,English
6385,Whale Rider (2002),Drama,English
6386,Nevada Smith (1966),Western,English
6387,Once a Thief (Zong heng si hai) (1991),Action|Comedy|Crime|Thriller,English
6390,Silk Stockings (1957),Musical,English
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)",Action|Drama|Horror|Sci-Fi|Thriller,English
6400,Murder on a Sunday Morning (Un coupable idéal) (2001),Documentary,English
6402,Siam Sunset (1999),Comedy,English
6405,Treasure Island (1950),Adventure|Children,English
6407,"Walk, Don't Run (1966)",Comedy|Romance,English
6408,Animals are Beautiful People (1974),Comedy|Documentary,English
6410,Car Wash (1976),Comedy,English
6412,Destry Rides Again (1939),Comedy|Western,English
6415,Intervista (1987),Comedy|Drama,English
6417,Live Wire (1992),Action,English
6422,Shenandoah (1965),Drama|War|Western,English
6424,Oscar (1991),Comedy|Crime|Mystery|Romance,English
6425,"6th Man, The (Sixth Man, The) (1997)",Comedy,English
6427,"Railway Children, The (1970)",Children|Drama,English
6428,Two Mules for Sister Sara (1970),Comedy|War|Western,English
6429,Winchester '73 (1950),Western,English
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,English
6434,"Objective, Burma! (1945)",War,English
6436,This Boy's Life (1993),Drama,English
6440,Barton Fink (1991),Drama|Thriller,English
6442,Belle époque (1992),Comedy|Romance,English
6448,"Flight of the Phoenix, The (1965)",Action|Adventure|Drama,English
6449,From the Terrace (1960),Drama,English
6452,"Long, Hot Summer, The (1958)",Drama,English
6453,Man of Aran (1934),Documentary,English
6454,Music Box (1989),Drama,English
6460,"Trial, The (Procès, Le) (1962)",Drama,English
6461,"Unforgiven, The (1960)",Drama|Western,English
6464,Good Burger (1997),Children|Comedy,English
6465,Jubilee (1977),Drama,English
6466,Mississippi Masala (1991),Drama|Romance,English
6476,Shattered (1991),Mystery|Thriller,English
6477,"Song of Bernadette, The (1943)",Drama,English
6480,Thoroughly Modern Millie (1967),Comedy|Musical,English
6482,Dumb and Dumberer: When Harry Met Lloyd (2003),Comedy,English
6483,From Justin to Kelly (2003),Musical|Romance,English
6484,Hollywood Homicide (2003),Action|Crime|Drama,English
6493,Alex and Emma (2003),Comedy|Drama|Romance,English
6502,28 Days Later (2002),Action|Horror|Sci-Fi,English
6503,Charlie's Angels: Full Throttle (2003),Action|Adventure|Comedy|Crime|Thriller,English
6506,Fulltime Killer (Chuen jik sat sau) (2001),Action|Thriller,English
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974),Drama|Romance,English
6510,"Bodies, Rest & Motion (1993)",Drama|Romance,English
6514,Ring of Terror (1962),Horror,English
6515,You Only Live Once (1937),Crime|Film-Noir,English
6516,Anastasia (1956),Drama,English
6517,"Babe, The (1992)",Drama,English
6523,Mr. Baseball (1992),Comedy|Romance,English
6527,Scaramouche (1952),Adventure|Romance,English
6528,Start the Revolution Without Me (1970),Comedy,English
6530,"Tenant, The (Locataire, Le) (1976)",Drama|Horror|Mystery|Thriller,English
6533,"What's Up, Doc? (1972)",Comedy,English
6534,Hulk (2003),Action|Adventure|Sci-Fi,English
6535,"Legally Blonde 2: Red, White & Blonde (2003)",Comedy,English
6536,Sinbad: Legend of the Seven Seas (2003),Adventure|Animation|Children|Fantasy,English
6537,Terminator 3: Rise of the Machines (2003),Action|Adventure|Sci-Fi,English
6538,Swimming Pool (2003),Drama|Mystery|Thriller,English
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003),Action|Adventure|Comedy|Fantasy,English
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",Action|Fantasy|Sci-Fi,English
6542,"Cuckoo, The (Kukushka) (2002)",Comedy|Drama|War,English
6545,I Capture the Castle (2003),Drama|Romance,English
6547,Northfork (2003),Drama|Fantasy,English
6548,Bad Boys II (2003),Action|Comedy|Crime|Thriller,English
6549,How to Deal (2003),Comedy|Drama|Romance,English
6550,Johnny English (2003),Action|Comedy|Thriller,English
6551,"Anarchist Cookbook, The (2002)",Comedy|Romance,English
6552,Dirty Pretty Things (2002),Crime|Drama|Thriller,English
6553,"Embalmer, The (Imbalsamatore, L') (2002)",Drama,English
6554,Garage Days (2002),Comedy|Musical,English
6557,Born to Be Wild (1995),Adventure|Children|Comedy|Drama,English
6558,Curly Sue (1991),Comedy|Drama,English
6559,Little Giants (1994),Children|Comedy,English
6560,Loose Cannons (1990),Action|Comedy,English
6561,"Mouse That Roared, The (1959)",Comedy|War,English
6563,Masked & Anonymous (2003),Comedy|Drama,English
6564,Lara Croft Tomb Raider: The Cradle of Life (2003),Action|Adventure|Comedy|Romance|Thriller,English
6565,Seabiscuit (2003),Drama,English
6566,Spy Kids 3-D: Game Over (2003),Action|Adventure|Children,English
6567,Buffalo Soldiers (2001),Comedy|Crime|Drama|War,English
6568,Camp (2003),Comedy|Musical,English
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)",Drama,English
6572,Scorched (2003),Comedy|Crime,English
6573,Avanti! (1972),Comedy|Drama,English
6574,Eve of Destruction (1991),Action|Sci-Fi|Thriller,English
6577,Kickboxer 2: The Road Back (1991),Action|Drama,English
6578,"Kiss Me, Stupid (1964)",Comedy,English
6579,"One, Two, Three (1961)",Comedy,English
6581,"Private Life of Sherlock Holmes, The (1970)",Comedy|Drama|Mystery,English
6582,Remo Williams: The Adventure Begins (1985),Action|Comedy|Crime|Thriller,English
6583,"Blood of Heroes, The (Salute of the Jugger, The) (1989)",Action|Sci-Fi,English
6584,"What's Up, Tiger Lily? (1966)",Adventure|Comedy|Crime|Thriller,English
6586,American Wedding (American Pie 3) (2003),Comedy,English
6587,Gigli (2003),Comedy|Crime|Romance,English
6588,And Now... Ladies and Gentlemen... (2002),Romance|Thriller,English
6591,"Magdalene Sisters, The (2002)",Drama,English
6592,"Secret Lives of Dentists, The (2002)",Drama,English
6593,Freaky Friday (2003),Children|Comedy|Fantasy,English
6595,S.W.A.T. (2003),Action|Thriller,English
6596,"Divorce, Le (2003)",Comedy|Drama|Romance,English
6597,"Princess Blade, The (Shura Yukihime) (2001)",Action|Sci-Fi,English
6598,Step Into Liquid (2002),Documentary,English
6603,"Double Life, A (1947)",Crime|Drama|Film-Noir,English
6604,Hawks and Sparrows (Uccellacci e Uccellini) (1966),Comedy,English
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)",Drama,English
6611,Umberto D. (1952),Drama,English
6612,Brother's Keeper (1992),Documentary,English
6614,I Love You to Death (1990),Comedy|Crime,English
6615,Freddy vs. Jason (2003),Action|Horror|Thriller,English
6616,Grind (2003),Action|Comedy,English
6617,Open Range (2003),Western,English
6618,Shaolin Soccer (Siu lam juk kau) (2001),Action|Comedy,English
6619,Uptown Girls (2003),Comedy,English
6620,American Splendor (2003),Comedy|Drama,English
6624,Agent Cody Banks (2003),Action|Adventure|Children|Fantasy,English
6625,Camp Nowhere (1994),Adventure|Children|Comedy,English
6628,Hot Dog... The Movie (1984),Comedy,English
6629,House of Wax (1953),Crime|Horror|Mystery|Thriller,English
6631,Man's Best Friend (1993),Horror|Sci-Fi|Thriller,English
6636,"Sure Thing, The (1985)",Comedy|Romance,English
6638,Valley Girl (1983),Comedy|Romance,English
6639,Wait Until Dark (1967),Drama|Thriller,English
6643,Tokyo Story (Tôkyô monogatari) (1953),Drama,English
6644,"Green Ray, The (Rayon vert, Le) (1986)",Drama|Romance,English
6645,THX 1138 (1971),Action|Adventure|Drama|Sci-Fi,English
6650,Kind Hearts and Coronets (1949),Comedy|Drama,English
6654,Atragon (Kaitei Gunkan) (1963),Adventure|Sci-Fi,English
6656,Attack of the Puppet People (1958),Horror|Sci-Fi,English
6658,10 (1979),Comedy|Romance,English
6659,Tremors (1990),Comedy|Horror|Sci-Fi,English
6660,"Red Shoes, The (1948)",Drama|Fantasy|Musical|Romance,English
6662,"Pink Panther, The (1963)",Comedy|Crime,English
6663,"Pink Panther Strikes Again, The (1976)",Comedy|Crime,English
6664,Commando (1985),Action|Adventure,English
6665,Dracula (1979),Horror|Romance,English
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,English
6667,Waco: The Rules of Engagement (1997),Documentary,English
6668,"Road Home, The (Wo de fu qin mu qin) (1999)",Drama|Romance,English
6669,Ikiru (1952),Drama,English
6670,Comic Book Villains (2002),Comedy,English
6671,"Angel at My Table, An (1990)",Drama,English
6678,"Handmaid's Tale, The (1990)",Drama|Sci-Fi,English
6679,Revolution OS (2001),Documentary,English
6684,Death in Venice (Morte a Venezia) (1971),Drama|Romance,English
6686,"Medallion, The (2003)",Action|Comedy|Crime|Fantasy,English
6687,My Boss's Daughter (2003),Comedy|Romance,English
6688,Autumn Spring (Babí léto) (2001),Comedy|Drama,English
6689,"Battle of Shaker Heights, The (2003)",Comedy|Drama|Romance,English
6691,Dust (2001),Drama|Western,English
6692,Stoked: The Rise and Fall of Gator (2002),Documentary,English
6695,Jeepers Creepers 2 (2003),Horror|Thriller,English
6696,Bollywood/Hollywood (2002),Comedy|Drama|Musical|Romance,English
6699,Once Upon a Time in the Midlands (2002),Drama,English
6702,Dickie Roberts: Former Child Star (2003),Comedy,English
6705,Party Monster (2003),Comedy|Crime|Drama|Thriller,English
6706,Taking Sides (2001),Drama,English
6707,Cabin Fever (2002),Horror|Thriller,English
6708,Matchstick Men (2003),Comedy|Crime|Drama,English
6709,Once Upon a Time in Mexico (2003),Action|Adventure|Crime|Thriller,English
6710,Dummy (2002),Comedy|Drama|Romance,English
6711,Lost in Translation (2003),Comedy|Drama|Romance,English
6713,Millennium Actress (Sennen joyû) (2001),Animation|Drama|Romance,English
6715,Children of the Night (1991),Horror,English
6718,Gotcha! (1985),Comedy,English
6720,Kuffs (1992),Action|Comedy|Crime,English
6721,Once Upon a Time in China (Wong Fei Hung) (1991),Action|Adventure|Drama,English
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992),Action|Romance,English
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993),Action,English
6724,Paper Moon (1973),Comedy|Crime|Drama,English
6731,Day of the Dead (1985),Horror|Sci-Fi|Thriller,English
6732,"Hello, Dolly! (1969)",Comedy|Musical|Romance,English
6734,Memoirs of an Invisible Man (1992),Comedy|Romance|Sci-Fi|Thriller,English
6744,Once Bitten (1985),Comedy|Horror,English
6746,Squirm (1976),Horror|Romance,English
6748,"Brood, The (1979)",Horror,English
6750,Anything Else (2003),Comedy|Drama|Romance,English
6751,Cold Creek Manor (2003),Drama|Thriller,English
6752,"Fighting Temptations, The (2003)",Drama,English
6753,Secondhand Lions (2003),Children|Comedy|Drama,English
6754,Underworld (2003),Action|Fantasy|Horror,English
6755,Bubba Ho-tep (2002),Comedy|Horror,English
6760,In This World (2002),Adventure|Drama,English
6763,Duplex (2003),Comedy|Crime,English
6764,"Rundown, The (2003)",Action|Adventure|Comedy,English
6765,Under the Tuscan Sun (2003),Comedy|Drama|Romance,English
6768,Luther (2003),Drama,English
6769,Mambo Italiano (2003),Comedy,English
6770,My Life Without Me (2003),Drama|Romance,English
6772,To Be and to Have (Être et avoir) (2002),Documentary,English
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)",Animation|Comedy|Fantasy,English
6774,Videodrome (1983),Fantasy|Horror|Sci-Fi|Thriller,English
6775,Life and Debt (2001),Documentary,English
6776,Lagaan: Once Upon a Time in India (2001),Comedy|Drama|Musical|Romance,English
6777,Judgment at Nuremberg (1961),Drama,English
6780,"Brief History of Time, A (1991)",Documentary,English
6782,Leningrad Cowboys Go America (1989),Comedy|Musical,English
6783,"Rules of the Game, The (La règle du jeu) (1939)",Comedy|Drama,English
6785,Seven Brides for Seven Brothers (1954),Comedy|Musical|Romance|Western,English
6786,Kiss of the Spider Woman (1985),Drama,English
6787,All the President's Men (1976),Drama|Thriller,English
6788,Angie (1994),Comedy|Drama|Romance,English
6789,"Apartment, The (Appartement, L') (1996)",Drama|Mystery|Romance,English
6790,Avalon (2001),Drama|Fantasy|Sci-Fi,English
6791,Babette's Feast (Babettes gæstebud) (1987),Drama,English
6793,Beethoven (1992),Children|Comedy|Drama,English
6794,Beethoven's 2nd (1993),Children|Comedy,English
6796,Boyz N the Hood (1991),Crime|Drama,English
6797,Bugsy (1991),Crime|Drama,English
6798,Bugsy Malone (1976),Children|Comedy|Crime|Musical,English
6800,Cobra (1986),Action|Crime,English
6803,Phenomena (a.k.a. Creepers) (1985),Horror|Mystery|Thriller,English
6804,Crimewave (1985),Comedy|Crime,English
6807,Monty Python's The Meaning of Life (1983),Comedy,English
6808,Where Eagles Dare (1968),Action|Adventure|War,English
6809,Tightrope (1984),Thriller,English
6810,Sleeping with the Enemy (1991),Drama|Thriller,English
6811,PCU (1994),Comedy,English
6812,"Rookie, The (1990)",Action|Comedy|Thriller,English
6814,City Heat (1984),Action|Comedy,English
6816,Three O'Clock High (1987),Comedy,English
6817,"White Hunter, Black Heart (1990)",Adventure|Drama,English
6818,Come and See (Idi i smotri) (1985),Drama|War,English
6820,Ginger Snaps (2000),Drama|Horror|Thriller,English
6821,More American Graffiti (1979),Comedy,English
6827,It's Pat (1994),Comedy,English
6832,Regarding Henry (1991),Drama,English
6835,Alien Contamination (1980),Action|Horror|Sci-Fi,English
6836,"Amazing Transparent Man, The (1960)",Sci-Fi,English
6837,Love Affair (1939),Comedy|Drama|Romance,English
6849,Scrooge (1970),Drama|Fantasy|Musical,English
6850,Leap of Faith (1992),Comedy|Drama,English
6851,"Gas, Food, Lodging (1992)",Drama|Romance,English
6852,In Cold Blood (1967),Crime|Drama,English
6853,Campus Man (1987),Comedy,English
6856,Yankee Doodle Dandy (1942),Drama|Musical,English
6857,Ninja Scroll (Jûbei ninpûchô) (1995),Action|Adventure|Animation|Fantasy,English
6858,Knife in the Water (Nóz w wodzie) (1962),Drama,English
6860,Mobsters (1991),Crime|Drama,English
6862,Out of Time (2003),Crime|Drama|Thriller,English
6863,School of Rock (2003),Comedy|Musical,English
6867,"Station Agent, The (2003)",Comedy|Drama,English
6868,Wonderland (2003),Crime|Drama|Mystery|Thriller,English
6869,Bus 174 (Ônibus 174) (2002),Crime|Documentary,English
6870,Mystic River (2003),Crime|Drama|Mystery,English
6872,"House of the Dead, The (2003)",Action|Horror,English
6873,Intolerable Cruelty (2003),Comedy|Romance,English
6874,Kill Bill: Vol. 1 (2003),Action|Crime|Thriller,English
6879,Runaway Jury (2003),Drama|Thriller,English
6880,"Texas Chainsaw Massacre, The (2003)",Horror,English
6881,Pieces of April (2003),Comedy|Drama,English
6882,Returner (Ritaanaa) (2002),Action|Adventure|Sci-Fi,English
6883,Sylvia (2003),Drama|Romance,English
6884,Veronica Guerin (2003),Crime|Drama|Thriller,English
6885,In the Cut (2003),Crime|Drama|Mystery|Romance|Thriller,English
6886,Beyond Borders (2003),Drama|Romance|War,English
6887,Radio (2003),Drama,English
6888,Scary Movie 3 (2003),Comedy|Horror,English
6889,Brother Bear (2003),Adventure|Animation|Children,English
6890,Elephant (2003),Drama,English
6893,"Italian Job, The (1969)",Action|Comedy|Crime,English
6898,Sweet Sixteen (2002),Drama,English
6899,Alien from L.A. (1988),Sci-Fi,English
6902,Interstate 60 (2002),Adventure|Comedy|Drama|Fantasy|Mystery|Sci-Fi|Thriller,English
6909,"Eye, The (Gin gwai) (Jian gui) (2002)",Thriller,English
6911,"Jolson Story, The (1946)",Musical,English
6912,You'll Never Get Rich (1941),Comedy|Musical|Romance,English
6918,"Unvanquished, The (Aparajito) (1957)",Drama,English
6920,"Cercle Rouge, Le (Red Circle, The) (1970)",Crime|Thriller,English
6927,"Human Stain, The (2003)",Drama|Romance|Thriller,English
6932,Shattered Glass (2003),Crime|Drama,English
6934,"Matrix Revolutions, The (2003)",Action|Adventure|Sci-Fi|Thriller|IMAX,English
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)",Documentary,English
6936,Elf (2003),Children|Comedy|Fantasy,English
6938,Billabong Odyssey (2003),Documentary,English
